NodeID,AcclX,AcclY,AcclZ,Temperature,TemperatureStatus,ActivityMagnitude,ActivityStatus,HealthStatus
1,0.37,0.05,10.26,33.91,Normal,10.266791124786751,High,Healthy Cow
2,6.44,-11.71,10.24,28.66,Normal,16.836130790653772,High,Healthy Cow
1,0.08,1.88,9.84,33.33,Normal,10.01830324955279,High,Healthy Cow
2,4.76,-5.35,4.19,28.78,Normal,8.296758403135527,Normal,Healthy Cow
1,1.41,-0.56,9.71,33.71,Normal,9.827807486921994,Normal,Healthy Cow
2,5.78,-7.54,6.17,28.75,Normal,11.32823463740048,High,Healthy Cow
1,-4.28,-2.23,10.91,32.05,Normal,11.929769486456978,High,Healthy Cow
1,6.05,4.68,7.29,32.26,Normal,10.566409039971905,High,Healthy Cow
2,11.26,-5.99,5.25,28.48,Normal,13.792396456018801,High,Healthy Cow
1,11.44,-1.25,19.61,32.09,Normal,22.737374518620218,High,Healthy Cow
2,6.41,-3.75,3.81,28.94,Normal,8.346658013840031,Normal,Healthy Cow
1,3.62,-7.06,13.46,31.91,Normal,15.624327185514261,High,Healthy Cow
2,2.19,-7.08,4.49,29.09,Normal,8.66502163874967,Normal,Healthy Cow
1,0.41,-3.32,8.88,31.21,Normal,9.48919912321372,Normal,Healthy Cow
1,-1.01,-1.47,7.73,30.87,Normal,7.933088931809602,Normal,Healthy Cow
1,1.42,-1.14,10.33,31.75,Normal,10.489275475455871,High,Healthy Cow
2,7.04,-6.03,3.75,30.18,Normal,9.99924997187289,Normal,Healthy Cow
1,0.61,-1.89,9.49,32.7,Normal,9.695581467864628,Normal,Healthy Cow
2,5.29,-6.28,7.07,30.61,Normal,10.83546953297364,High,Healthy Cow
1,2.9,1.03,9.16,33.55,Normal,9.663151659784711,Normal,Healthy Cow
2,6.87,-9.13,5.41,30.25,Normal,12.6420686598357,High,Healthy Cow
1,1.98,-2.05,10.02,34.34,High,10.417451703751738,High,Sick (Attention Required)
2,6.65,-7.15,4.5,30.16,Normal,10.75151152164197,High,Healthy Cow
1,0.29,-2.92,9.21,34.48,High,9.66615745785263,Normal,Sick (Attention Required)
2,7.57,-4.22,5.62,30.26,Normal,10.32945787541631,High,Healthy Cow
1,2.93,-0.26,9.7,33.77,Normal,10.13619751188778,High,Healthy Cow
2,8.12,-5.78,3.52,30.23,Normal,10.57039261333277,High,Healthy Cow
2,7.26,-3.85,4.86,30.42,Normal,9.547235201879129,Normal,Healthy Cow
1,3.26,1.39,7.44,32.98,Normal,8.240952614837681,Normal,Healthy Cow
2,3.38,-5.42,4.43,29.8,Normal,7.773396940848961,Normal,Healthy Cow
2,9.42,-2.42,5.76,30.07,Normal,11.303556962301734,High,Healthy Cow
2,6.52,-9.09,0.51,30.4,Normal,11.198151633193756,High,Healthy Cow
2,9.18,-1.82,4.35,30.63,Normal,10.320237400370205,High,Healthy Cow
1,2.83,-1.39,7.56,31.5,Normal,8.1911293482645,Normal,Healthy Cow
2,8.9,-1.67,3.87,30.78,Normal,9.8476291562995,Normal,Healthy Cow
1,2.45,-1.97,10.45,32.24,Normal,10.912648624417447,High,Healthy Cow
2,9.44,-2.26,3.65,30.85,Normal,10.3703278636695,High,Healthy Cow
1,1.33,-1.67,6.17,32.69,Normal,6.5289126200309955,Low,Healthy Cow
2,9.54,-2.64,4.09,31.08,Normal,10.710242761020872,High,Healthy Cow
1,2.48,-2.44,9.45,32.79,Normal,10.07007944357938,High,Healthy Cow
2,9.53,-1.94,3.86,31.22,Normal,10.463465009259599,High,Healthy Cow
1,3.25,-2.15,11.57,33.35,Normal,12.20859942827186,High,Healthy Cow
2,9.76,-3.12,3.17,31.56,Normal,10.72571209757189,High,Healthy Cow
1,2.26,-1.06,10.48,33.87,Normal,10.773188942926788,High,Healthy Cow
2,9.28,-2.49,3.45,31.96,Normal,10.20886869344493,High,Healthy Cow
1,-5.05,0.91,17.38,33.49,Normal,18.121672108279633,High,Healthy Cow
2,9.29,-2.63,3.81,32.34,Normal,10.379648356278741,High,Healthy Cow
1,-1.68,-3.02,7.39,33.17,Normal,8.158118655670558,Normal,Healthy Cow
2,9.31,-2.13,3.54,32.48,Normal,10.185509314707831,High,Healthy Cow
1,2.86,-0.51,8.3,33.59,Normal,8.793730721371903,Normal,Healthy Cow
2,8.99,-4.84,3.21,32.59,Normal,10.702794027729396,High,Healthy Cow
2,6.81,-3.98,1.59,32.67,Normal,8.0464029230458,Normal,Healthy Cow
1,-2.48,-2.79,8.06,32.19,Normal,8.882460244774531,Normal,Healthy Cow
2,7.49,-7.75,3.92,32.18,Normal,11.468609331562392,High,Healthy Cow
2,7.05,-3.98,4.02,32.4,Normal,9.038987775188104,Normal,Healthy Cow
2,8.41,-3.84,4.59,32.73,Normal,10.321908738213102,High,Healthy Cow
2,9.17,-3.85,4.3,33.12,Normal,10.835192660954396,High,Healthy Cow
2,7.12,-5.63,4.59,32.3,Normal,10.171499397827244,High,Healthy Cow
2,7.13,-2.3,2.21,32.33,Normal,7.810953847002298,Normal,Healthy Cow
1,2.59,-1.78,14.75,34.96,High,15.081080863121183,High,Sick (Attention Required)
2,9.17,-4.92,1.17,32.49,Normal,10.472067608643481,High,Healthy Cow
1,1.36,-3.59,14.06,35.55,High,14.57468009940527,High,Sick (Attention Required)
2,9.41,-3.13,2.78,32.74,Normal,10.29919414323276,High,Healthy Cow
1,1.05,-3.17,9.83,35.98,High,10.381729143066678,High,Sick (Attention Required)
1,5.74,-2.67,19.61,35.76,High,20.60651838618062,High,Sick (Attention Required)
2,6.01,-3.47,2.81,32.23,Normal,7.487128955747991,Normal,Healthy Cow
1,2.48,1.41,6.04,35.8,High,6.679827842092938,Low,Sick (Attention Required)
1,0.89,-6.88,11.43,35.54,High,13.370542247792345,High,Sick (Attention Required)
2,7.81,-6.28,3.37,32.68,Normal,10.573145227414592,High,Healthy Cow
1,1.05,-1.33,10.03,35.05,High,10.172133502859662,High,Sick (Attention Required)
2,7.48,-5.86,6.47,32.79,Normal,11.495690496877515,High,Healthy Cow
1,2.58,-1.12,9.54,34.52,High,9.945974059889759,Normal,Sick (Attention Required)
2,7.17,-7.78,4.77,32.58,Normal,11.605610712065092,High,Healthy Cow
1,3.6,-1.88,10.36,34.21,High,11.12762328621885,High,Sick (Attention Required)
2,7.19,-3.3,8.34,32.24,Normal,11.49529033996097,High,Healthy Cow
1,0.0,-4.79,9.21,33.73,Normal,10.381146372149852,High,Healthy Cow
2,6.79,-3.03,3.86,31.81,Normal,8.377624961765715,Normal,Healthy Cow
1,3.2,-4.6,8.25,33.24,Normal,9.973088789337034,Normal,Healthy Cow
2,6.49,-5.61,5.19,31.55,Normal,10.02638020424121,High,Healthy Cow
1,-1.12,1.27,8.87,33.22,Normal,9.030182722403794,Normal,Healthy Cow
1,4.04,-0.24,12.01,33.05,Normal,12.673566980136254,High,Healthy Cow
2,6.96,-6.61,3.1,31.58,Normal,10.086808216675879,High,Healthy Cow
1,3.07,-2.84,9.05,33.63,Normal,9.969603803562107,Normal,Healthy Cow
2,6.46,-3.51,5.01,31.77,Normal,8.896729736257026,Normal,Healthy Cow
1,3.88,-1.64,8.39,34.34,High,9.388082871385404,Normal,Sick (Attention Required)
2,6.6,-6.38,5.39,32.26,Normal,10.645022310920725,High,Healthy Cow
1,5.08,-0.17,11.22,35.0,High,12.317617464428745,High,Sick (Attention Required)
2,4.57,-7.84,5.88,32.15,Normal,10.813181770413369,High,Healthy Cow
1,2.92,-0.38,8.51,34.96,High,9.005048583988872,Normal,Sick (Attention Required)
2,5.92,-5.38,4.85,32.05,Normal,9.354854354825626,Normal,Healthy Cow
1,3.31,-2.13,11.4,34.4,High,12.060389711779631,High,Sick (Attention Required)
2,7.24,-5.69,6.4,31.76,Normal,11.213995719635353,High,Healthy Cow
1,3.69,-0.11,8.76,34.34,High,9.506092783052353,Normal,Sick (Attention Required)
2,7.55,-6.88,7.47,31.32,Normal,12.654556491635729,High,Healthy Cow
1,3.7,-0.93,9.79,34.69,High,10.507092842456471,High,Sick (Attention Required)
2,6.37,-6.25,5.57,30.87,Normal,10.519710072050465,High,Healthy Cow
1,4.0,-0.42,8.8,35.14,High,9.675556831521378,Normal,Sick (Attention Required)
2,7.07,-5.49,2.84,30.28,Normal,9.390985038855083,Normal,Healthy Cow
1,3.8,-0.93,9.23,35.53,High,10.024859101254242,High,Sick (Attention Required)
2,5.9,-6.76,5.31,29.83,Normal,10.4261066558903,High,Healthy Cow
1,3.31,-0.25,9.85,35.78,High,10.39428208199104,High,Sick (Attention Required)
2,5.47,-9.73,6.59,29.67,Normal,12.962326180126777,High,Healthy Cow
1,3.25,-0.43,8.43,35.34,High,9.045015201756158,Normal,Sick (Attention Required)
2,7.24,-6.06,3.89,29.52,Normal,10.211429870493163,High,Healthy Cow
1,3.76,0.02,11.55,35.59,High,12.146625045665978,High,Sick (Attention Required)
2,6.3,-6.9,4.57,30.02,Normal,10.401197046494216,High,Healthy Cow
1,3.16,2.52,8.59,35.92,High,9.49337137164664,Normal,Sick (Attention Required)
2,8.01,-3.53,4.37,30.22,Normal,9.783552524517871,Normal,Healthy Cow
1,4.47,-2.09,10.64,35.18,High,11.72853784578453,High,Sick (Attention Required)
2,6.43,-5.09,5.48,30.68,Normal,9.863234763504312,Normal,Healthy Cow
1,3.34,-0.09,9.98,35.63,High,10.524452479820507,High,Sick (Attention Required)
2,7.38,-3.9,5.69,30.75,Normal,10.102004751533233,High,Healthy Cow
1,2.26,0.96,8.72,36.23,High,9.059116954758892,Normal,Sick (Attention Required)
2,6.41,-4.87,5.98,30.92,Normal,10.028230152923298,High,Healthy Cow
1,2.51,0.24,9.27,36.39,High,9.60679967523004,Normal,Sick (Attention Required)
2,6.34,-5.91,5.83,30.92,Normal,10.445697678948974,High,Healthy Cow
2,6.45,-6.92,6.47,30.86,Normal,11.460794038809004,High,Healthy Cow
1,8.77,0.37,19.45,35.59,High,21.3389854491726,High,Sick (Attention Required)
1,4.75,0.29,9.27,35.11,High,10.420148751337477,High,Sick (Attention Required)
2,4.87,-7.22,5.96,29.84,Normal,10.553051691335545,High,Healthy Cow
1,4.85,-0.06,8.1,35.27,High,9.441191662073173,Normal,Sick (Attention Required)
1,1.23,-0.69,9.14,34.72,High,9.248167386028435,Normal,Sick (Attention Required)
2,6.79,-7.89,4.76,29.99,Normal,11.446125982182792,High,Healthy Cow
1,0.71,-1.7,8.11,34.94,High,8.316621910367212,Normal,Sick (Attention Required)
2,4.58,-6.02,6.34,30.34,Normal,9.86977203384151,Normal,Healthy Cow
1,3.74,-1.37,9.4,35.16,High,10.209040111587377,High,Sick (Attention Required)
2,7.63,-9.04,2.55,29.94,Normal,12.101280923935283,High,Healthy Cow
1,4.11,0.2,8.55,35.44,High,9.488656385389874,Normal,Sick (Attention Required)
2,7.27,-6.15,1.89,29.99,Normal,9.708115162069308,Normal,Healthy Cow
1,3.23,0.5,10.08,35.18,High,10.596664569570937,High,Sick (Attention Required)
2,7.15,-5.85,4.7,30.1,Normal,10.365085624344838,High,Healthy Cow
1,4.83,-4.4,11.97,34.59,High,13.63707446632158,High,Sick (Attention Required)
2,6.71,-7.55,5.73,30.17,Normal,11.612902307347634,High,Healthy Cow
1,2.92,-0.97,9.48,34.92,High,9.966829987513583,Normal,Sick (Attention Required)
2,5.47,-8.03,7.32,30.12,Normal,12.164875667264338,High,Healthy Cow
1,6.66,-2.32,9.32,35.37,High,11.687617379089717,High,Sick (Attention Required)
2,4.61,-4.68,6.31,30.25,Normal,9.108819901611843,Normal,Healthy Cow
1,3.93,-2.55,9.09,36.01,High,10.226216309075415,High,Sick (Attention Required)
2,5.5,-4.64,7.02,30.34,Normal,10.052860289489754,High,Healthy Cow
1,3.5,-2.48,9.51,36.62,High,10.432665047819757,High,Sick (Attention Required)
2,5.56,-4.72,7.05,30.42,Normal,10.14369262152595,High,Healthy Cow
1,4.71,-1.94,8.87,37.11,High,10.228616719772033,High,Sick (Attention Required)
2,5.33,-4.89,7.13,30.48,Normal,10.15666776063882,High,Healthy Cow
1,2.75,1.84,7.52,37.57,High,8.215747074977418,Normal,Sick (Attention Required)
2,5.06,-5.35,7.35,30.64,Normal,10.404258743418485,High,Healthy Cow
1,2.7,-1.61,10.73,37.84,High,11.181010687768795,High,Sick (Attention Required)
2,4.81,-5.45,7.26,30.83,Normal,10.273568026737351,High,Healthy Cow
1,1.79,0.77,9.74,37.93,High,9.933005587434248,Normal,Sick (Attention Required)
2,6.5,-6.29,4.67,31.1,Normal,10.179538299942685,High,Healthy Cow
1,2.3,0.58,9.87,38.14,High,10.15102457882947,High,Sick (Attention Required)
1,2.47,-2.74,10.49,38.39,High,11.119739205574923,High,Sick (Attention Required)
1,4.81,-0.06,8.88,37.97,High,10.099212840612877,High,Sick (Attention Required)
1,5.13,-1.9,11.08,37.54,High,12.35691304493157,High,Sick (Attention Required)
1,2.0,-1.18,11.59,37.13,High,11.820342634627814,High,Sick (Attention Required)
1,4.19,-0.64,9.14,37.21,High,10.074983870954831,High,Sick (Attention Required)
2,3.96,-4.44,8.76,30.62,Normal,10.589277595756945,High,Healthy Cow
1,4.17,-0.65,9.14,37.37,High,10.067323378137806,High,Sick (Attention Required)
2,5.85,-3.79,6.63,30.98,Normal,9.619953222339493,Normal,Healthy Cow
1,4.13,-0.62,9.14,37.4,High,10.048925315674309,High,Sick (Attention Required)
2,4.3,-6.14,6.6,31.2,Normal,9.98747215265204,Normal,Healthy Cow
1,4.14,-0.63,9.16,37.35,High,10.07184690113983,High,Sick (Attention Required)
2,5.66,-7.59,3.3,31.06,Normal,10.026649490233515,High,Healthy Cow
1,4.13,-0.62,9.16,37.32,High,10.067119746978278,High,Sick (Attention Required)
2,5.89,-8.06,5.61,31.02,Normal,11.451104750197686,High,Healthy Cow
1,4.12,-0.64,9.17,37.42,High,10.07337579960164,High,Sick (Attention Required)
2,3.14,-3.79,6.29,31.1,Normal,7.98672648836806,Normal,Healthy Cow
1,4.12,-0.63,9.19,37.31,High,10.090956347145696,High,Sick (Attention Required)
1,4.1,-0.63,9.18,37.42,High,10.073693463670612,High,Sick (Attention Required)
1,4.11,-0.63,9.17,37.33,High,10.068659295060092,High,Sick (Attention Required)
1,4.12,-0.62,9.17,37.32,High,10.072124899940428,High,Sick (Attention Required)
1,4.1,-0.63,9.18,37.42,High,10.073693463670612,High,Sick (Attention Required)
2,0.32,-1.48,10.1,32.78,Normal,10.212874228149488,High,Healthy Cow
1,4.09,-0.62,9.21,37.39,High,10.096365682759318,High,Sick (Attention Required)
1,4.07,-0.63,9.17,37.51,High,10.052397723926367,High,Sick (Attention Required)
2,0.37,-1.29,10.17,33.99,Normal,10.258162603507511,High,Healthy Cow
1,4.1,-0.64,9.19,37.29,High,10.083436914068535,High,Sick (Attention Required)
1,4.09,-0.63,9.19,37.3,High,10.078744961551513,High,Sick (Attention Required)
1,4.07,-0.62,9.19,37.51,High,10.07002482618588,High,Sick (Attention Required)
2,0.42,-1.17,10.16,34.57,High,10.23576572611937,High,Sick (Attention Required)
1,4.07,-0.63,9.19,37.42,High,10.07064546094241,High,Sick (Attention Required)
1,4.08,-0.63,9.2,37.28,High,10.083813762659442,High,Sick (Attention Required)
1,4.05,-0.62,9.19,37.44,High,10.061958059940421,High,Sick (Attention Required)
2,0.47,-1.07,10.17,34.84,High,10.23692825021256,High,Sick (Attention Required)
1,4.06,-0.63,9.2,37.6,High,10.075738186356372,High,Sick (Attention Required)
2,0.49,-1.06,10.15,35.12,High,10.216956493985869,High,Sick (Attention Required)
1,4.05,-0.62,9.17,37.98,High,10.0436945393615,High,Sick (Attention Required)
2,0.46,-1.04,10.16,35.45,High,10.223443646834466,High,Sick (Attention Required)
1,4.07,-0.63,9.18,38.22,High,10.061520759805646,High,Sick (Attention Required)
1,4.08,-0.63,9.2,38.4,High,10.083813762659442,High,Sick (Attention Required)
1,4.06,-0.63,9.13,38.56,High,10.011862963504845,High,Sick (Attention Required)
1,4.07,-0.61,9.19,38.77,High,10.069414084245418,High,Sick (Attention Required)
2,0.54,-0.96,10.19,36.56,High,10.24935607733481,High,Sick (Attention Required)
1,4.06,-0.61,9.18,39.1,High,10.056246814791292,High,Sick (Attention Required)
1,4.07,-0.62,9.17,39.35,High,10.051775962485435,High,Sick (Attention Required)
1,4.05,-0.64,9.17,39.55,High,10.044948979462266,High,Sick (Attention Required)
1,4.04,-0.61,9.16,39.69,High,10.029920238965014,High,Sick (Attention Required)
1,4.04,-0.64,9.16,39.69,High,10.031789471475166,High,Sick (Attention Required)
1,3.99,-0.65,9.15,39.72,High,10.003254470421115,High,Sick (Attention Required)
1,4.08,-0.74,9.16,39.92,High,10.054829685280602,High,Sick (Attention Required)
1,4.04,-0.74,9.12,40.0,High,10.002179762431787,High,Sick (Attention Required)
1,4.07,-0.75,9.16,40.23,High,10.051517298398288,High,Sick (Attention Required)
1,4.08,-0.77,9.16,40.39,High,10.057082081796887,High,Sick (Attention Required)
1,4.07,-0.77,9.13,40.55,High,10.025701970435787,High,Sick (Attention Required)
1,6.02,-0.44,9.2,40.35,High,11.003363122245853,High,Sick (Attention Required)
1,-2.38,1.1,10.16,40.48,High,10.492854711659739,High,Sick (Attention Required)
1,0.72,2.57,6.75,39.58,High,7.258498467314022,Normal,Sick (Attention Required)
2,-0.15,-5.34,8.73,38.02,High,10.234793598309642,High,Sick (Attention Required)
1,-10.9,-2.3,0.88,38.97,High,11.174721473039048,High,Sick (Attention Required)
1,-8.27,-3.95,-1.64,38.3,High,9.310477968396683,Normal,Sick (Attention Required)
2,0.49,-3.23,9.72,37.74,High,10.25433566838925,High,Sick (Attention Required)
1,-8.1,-3.01,-1.14,37.61,High,8.716059889651975,Normal,Sick (Attention Required)
2,-0.37,-4.04,9.31,37.53,High,10.155520666120472,High,Sick (Attention Required)
2,-0.4,-0.37,10.09,36.97,High,10.104701875859574,High,Sick (Attention Required)
1,-8.97,-1.04,-2.87,36.9,High,9.475199206349174,Normal,Sick (Attention Required)
1,-8.14,-2.86,-2.6,36.85,High,9.011059871069552,Normal,Sick (Attention Required)
1,-8.76,-2.1,-2.76,36.42,High,9.421528538406069,Normal,Sick (Attention Required)
1,3.08,4.65,2.25,36.44,High,6.0142663725511865,Low,Sick (Attention Required)
2,-0.93,-1.65,9.82,36.56,High,10.000989950999852,High,Sick (Attention Required)
1,-7.17,0.92,14.81,36.36,High,16.480030339777898,High,Sick (Attention Required)
2,-0.37,-1.68,9.71,36.67,High,9.861206822696705,Normal,Sick (Attention Required)
1,-1.07,-4.36,8.52,35.84,High,9.630415359682052,Normal,Sick (Attention Required)
2,-0.57,-1.84,9.68,35.47,High,9.869797363674696,Normal,Sick (Attention Required)
1,-2.19,-2.37,10.12,35.57,High,10.6220242891833,High,Sick (Attention Required)
2,-3.99,-0.42,9.54,34.85,High,10.34930432444616,High,Sick (Attention Required)
1,-3.41,-1.76,9.54,35.73,High,10.282864386930326,High,Sick (Attention Required)
2,-1.75,-0.11,9.63,34.3,High,9.788334894148239,Normal,Sick (Attention Required)
1,1.18,0.08,9.45,35.94,High,9.52372301151183,Normal,Sick (Attention Required)
2,-2.04,-1.02,8.18,34.21,High,8.492019783302439,Normal,Sick (Attention Required)
1,-8.6,-8.53,11.78,35.54,High,16.896428616722527,High,Sick (Attention Required)
2,-5.6,1.01,8.77,33.67,Normal,10.454329246776188,High,Healthy Cow
1,3.62,0.69,9.61,34.93,High,10.292356387144782,High,Sick (Attention Required)
2,-0.6,0.66,9.03,33.18,Normal,9.073946219809768,Normal,Healthy Cow
1,4.91,-1.7,8.34,34.39,High,9.826174230085684,Normal,Sick (Attention Required)
2,4.02,-0.98,7.86,32.97,Normal,8.882589712465617,Normal,Healthy Cow
1,2.35,-2.16,9.36,33.81,Normal,9.889271965114519,Normal,Healthy Cow
2,2.93,3.24,9.77,32.63,Normal,10.702121285053725,High,Healthy Cow
1,1.36,0.1,10.33,33.72,Normal,10.419620914409506,High,Healthy Cow
2,0.11,-1.64,8.46,32.59,Normal,8.618195866885367,Normal,Healthy Cow
1,2.29,-0.31,9.8,33.22,Normal,10.068773510214639,High,Healthy Cow
2,0.83,-1.02,10.8,32.52,Normal,10.879765622475514,High,Healthy Cow
1,-1.76,-3.07,5.66,33.13,Normal,6.675185390683917,Low,Healthy Cow
2,0.93,-0.48,8.85,32.32,Normal,8.911666510816032,Normal,Healthy Cow
1,1.16,-0.78,4.98,33.37,Normal,5.172465562959313,Low,Healthy Cow
2,-1.14,2.17,12.55,32.61,Normal,12.78714197934785,High,Healthy Cow
1,-2.97,-6.95,6.01,33.42,Normal,9.65626739480634,Normal,Healthy Cow
2,3.66,0.3,10.21,32.86,Normal,10.850331792161935,High,Healthy Cow
1,0.9,-0.85,13.57,33.97,Normal,13.626349474455733,High,Healthy Cow
2,4.07,-0.32,9.38,33.13,Normal,10.229941348805475,High,Healthy Cow
1,-0.49,-4.98,8.19,33.77,Normal,9.597739317151722,Normal,Healthy Cow
2,3.51,-0.11,9.56,33.34,Normal,10.184586393172774,High,Healthy Cow
1,4.3,-3.33,18.05,33.93,Normal,18.851562269477828,High,Healthy Cow
2,-0.16,-0.42,11.57,33.27,Normal,11.578726182097926,High,Healthy Cow
2,2.82,0.08,9.22,32.89,Normal,9.641950010241704,Normal,Healthy Cow
1,2.26,-1.21,10.87,34.3,High,11.168195915187017,High,Sick (Attention Required)
1,-2.58,-0.25,3.88,34.3,High,4.666186880098138,Low,Sick (Attention Required)
2,9.01,-3.19,16.46,33.15,Normal,19.033859303882647,High,Healthy Cow
1,5.89,-1.58,6.55,33.93,Normal,8.949357518838992,Normal,Healthy Cow
2,-5.04,2.21,10.07,33.26,Normal,11.475652486895898,High,Healthy Cow
1,-2.48,-3.5,7.51,34.04,High,8.648728230208185,Normal,Sick (Attention Required)
2,4.4,-1.01,10.99,33.44,Normal,11.881085808965441,High,Healthy Cow
1,0.11,-4.41,9.36,33.55,Normal,10.347453793083591,High,Healthy Cow
2,2.19,-2.37,7.98,33.76,Normal,8.607752319856793,Normal,Healthy Cow
1,1.59,-1.5,8.36,34.27,High,8.641047390218386,Normal,Sick (Attention Required)
1,5.06,-2.6,9.94,34.47,High,11.452824979017185,High,Sick (Attention Required)
2,-0.56,-2.39,9.43,34.13,High,9.744259848751982,Normal,Sick (Attention Required)
1,3.88,-1.89,9.0,34.19,High,9.981307529577474,Normal,Sick (Attention Required)
2,3.26,-4.16,11.4,34.12,High,12.565556095931449,High,Sick (Attention Required)
1,0.51,-3.7,11.67,34.12,High,12.253122051134559,High,Sick (Attention Required)
2,0.48,-3.69,14.73,33.61,Normal,15.192741688056175,High,Healthy Cow
1,4.26,-0.39,8.62,34.62,High,9.623102410345636,Normal,Sick (Attention Required)
2,-1.12,-0.21,10.62,33.84,Normal,10.680959694709085,High,Healthy Cow
1,-1.92,1.72,9.68,35.15,High,10.017344957622255,High,Sick (Attention Required)
2,1.64,-2.47,9.98,34.41,High,10.411095043269945,High,Sick (Attention Required)
1,1.07,1.37,8.31,35.57,High,8.48987043481819,Normal,Sick (Attention Required)
2,1.56,-1.96,9.84,34.59,High,10.15385641025123,High,Sick (Attention Required)
1,-1.13,-1.67,9.75,35.69,High,9.956319601137762,Normal,Sick (Attention Required)
1,1.36,-1.04,10.9,36.06,High,11.033639472087168,High,Sick (Attention Required)
2,1.64,-0.97,10.19,35.24,High,10.366609860508882,High,Sick (Attention Required)
1,1.75,0.93,10.27,36.3,High,10.459459833088896,High,Sick (Attention Required)
2,1.15,-0.41,10.24,35.63,High,10.312526363602665,High,Sick (Attention Required)
1,1.88,0.86,9.47,36.68,High,9.693033580876525,Normal,Sick (Attention Required)
2,1.24,-0.34,10.18,36.04,High,10.260877155487243,High,Sick (Attention Required)
1,0.78,1.86,6.19,36.9,High,6.5103072124132515,Low,Sick (Attention Required)
2,0.3,0.59,10.54,36.44,High,10.560762283093014,High,Sick (Attention Required)
2,0.31,0.31,9.9,36.92,High,9.909702316416977,Normal,Sick (Attention Required)
1,3.3,0.21,10.3,36.6,High,10.817767791924544,High,Sick (Attention Required)
2,0.31,0.11,10.22,37.38,High,10.225292171864822,High,Sick (Attention Required)
1,3.63,-0.39,9.07,36.77,High,9.777213304413483,Normal,Sick (Attention Required)
1,-2.4,2.32,2.36,36.36,High,4.088031311034689,Low,Sick (Attention Required)
2,1.59,-0.6,7.99,37.32,High,8.168733071902889,Normal,Sick (Attention Required)
1,2.9,-1.76,8.67,36.52,High,9.310021482252337,Normal,Sick (Attention Required)
2,2.13,1.83,9.74,37.65,High,10.136735174601338,High,Sick (Attention Required)
1,6.11,0.22,11.43,36.58,High,12.96246118605568,High,Sick (Attention Required)
2,1.8,1.96,9.91,37.82,High,10.261076941530066,High,Sick (Attention Required)
1,4.99,-3.92,17.29,36.48,High,18.41767086251679,High,Sick (Attention Required)
2,0.41,1.2,9.79,38.04,High,9.87178808524575,Normal,Sick (Attention Required)
1,6.17,1.9,10.23,36.18,High,12.096768163439357,High,Sick (Attention Required)
2,1.08,1.33,10.05,38.19,High,10.194988965173039,High,Sick (Attention Required)
1,-0.5,-3.16,8.55,36.1,High,9.128970369105161,Normal,Sick (Attention Required)
2,1.0,1.44,10.06,38.22,High,10.211620831190316,High,Sick (Attention Required)
1,9.52,0.91,13.49,35.29,High,16.535978954993865,High,Sick (Attention Required)
2,0.72,1.83,9.9,38.04,High,10.093428555253166,High,Sick (Attention Required)
1,4.03,-0.26,17.94,34.93,High,18.388912420260205,High,Sick (Attention Required)
2,1.69,3.22,9.32,37.76,High,10.004344056458676,High,Sick (Attention Required)
1,3.65,-2.07,9.78,34.53,High,10.642170831179135,High,Sick (Attention Required)
2,1.57,-1.35,9.75,37.23,High,9.967441998827985,Normal,Sick (Attention Required)
1,1.93,-0.83,9.25,34.68,High,9.485583798586147,Normal,Sick (Attention Required)
2,-1.91,-1.12,10.89,36.94,High,11.112812425304407,High,Sick (Attention Required)
1,1.28,-2.85,8.83,34.94,High,9.366418739304795,Normal,Sick (Attention Required)
2,-2.26,1.02,9.94,37.24,High,10.244588815565024,High,Sick (Attention Required)
1,2.63,-1.83,9.35,34.99,High,9.8837391709818,Normal,Sick (Attention Required)
2,-1.19,1.75,9.95,37.64,High,10.172566047954664,High,Sick (Attention Required)
1,4.59,-0.17,6.74,34.82,High,8.156261398459469,Normal,Sick (Attention Required)
2,-1.71,1.21,9.83,37.88,High,10.050726341911812,High,Sick (Attention Required)
1,4.92,-1.27,8.1,34.65,High,9.561866972511174,Normal,Sick (Attention Required)
2,1.05,0.92,11.83,37.39,High,11.912086299217279,High,Sick (Attention Required)
1,14.0,-0.42,18.96,34.76,High,23.572399114218307,High,Sick (Attention Required)
2,2.96,-3.33,9.56,36.61,High,10.547231864332936,High,Sick (Attention Required)
1,7.85,0.3,14.72,34.78,High,16.685050194710232,High,Sick (Attention Required)
2,4.75,-2.79,8.58,36.07,High,10.196224791558883,High,Sick (Attention Required)
1,3.38,2.77,4.27,34.78,High,6.109844515206585,Low,Sick (Attention Required)
2,0.2,-0.71,10.04,35.84,High,10.06706014683532,High,Sick (Attention Required)
1,2.15,0.02,8.35,34.97,High,8.622377862283699,Normal,Sick (Attention Required)
2,0.31,-0.58,10.22,36.27,High,10.241137632118807,High,Sick (Attention Required)
1,4.39,-2.43,9.45,34.73,High,10.69950933454427,High,Sick (Attention Required)
2,0.58,-0.28,10.19,36.85,High,10.210333001425566,High,Sick (Attention Required)
1,2.69,-0.42,7.6,34.78,High,8.072948655850599,Normal,Sick (Attention Required)
2,-2.16,1.0,9.79,36.93,High,10.075202231220969,High,Sick (Attention Required)
2,-0.08,-0.76,9.96,37.09,High,9.989274247912109,Normal,Sick (Attention Required)
1,2.97,-1.48,10.36,34.79,High,10.87846036900443,High,Sick (Attention Required)
